Exit Trade Id,Column,Size,Entry Timestamp,Avg Entry Price,Entry Fees,Exit Timestamp,Avg Exit Price,Exit Fees,PnL,Return,Direction,Status,Position Id,direction
125,0,0.16262172235918584,2025-07-15 17:25:00+00:00,3075.234924,0.30005999999999994,2025-07-15 18:35:00+00:00,3055.17,0.29810220450006825,-3.8611547043862062,-0.007720765255721269,Long,Closed,125,LONG
126,0,0.16228549914150972,2025-07-15 19:10:00+00:00,3081.6061979999995,0.30005999999999994,2025-07-15 19:30:00+00:00,3062.33,0.2981830515516117,-3.7264904655321005,-0.007451490632937614,Long,Closed,126,LONG
127,0,0.16193492806850496,2025-07-15 22:40:00+00:00,3088.2775319999996,0.30005999999999994,2025-07-15 23:00:00+00:00,3134.47,0.304548104389732,6.875565878497022,0.013748382080577928,Long,Closed,127,LONG
128,0,0.1589825119236884,2025-07-16 00:45:00+00:00,3145.629,0.30005999999999994,2025-07-16 02:00:00+00:00,3127.59,0.29833926868044514,-3.4662848012717893,-0.006931183365870405,Long,Closed,128,LONG
129,0,0.15920980987164504,2025-07-16 05:00:00+00:00,3141.1381020000003,0.30006,2025-07-16 07:35:00+00:00,3173.17,0.30311987543424473,4.496612514973668,0.008991426744598416,Long,Closed,129,LONG
130,0,0.1579095304718021,2025-07-16 08:05:00+00:00,3167.0032739999997,0.30005999999999994,2025-07-16 10:40:00+00:00,3149.09,0.29836279398806836,-3.427099480540694,-0.006852828395402309,Long,Closed,130,LONG
131,0,0.15758603409531435,2025-07-16 12:40:00+00:00,3173.504574,0.30006000000000005,2025-07-16 14:30:00+00:00,3238.24,0.3061808394292864,9.595158209381342,0.019186479122938093,Long,Closed,131,LONG
132,0,0.15316140455134428,2025-07-16 14:45:00+00:00,3265.182906,0.30005999999999994,2025-07-16 15:10:00+00:00,3244.26,0.2981372509978465,-3.8027789212535668,-0.007604037035100115,Long,Closed,132,LONG
133,0,0.15243065929308758,2025-07-16 16:35:00+00:00,3280.8360359999997,0.30005999999999994,2025-07-16 17:50:00+00:00,3320.92,0.30372601503576024,5.506239044564685,0.011010276033922586,Long,Closed,133,LONG
134,0,0.14991604701367237,2025-07-16 18:00:00+00:00,3335.8670399999996,0.30006,2025-07-16 19:35:00+00:00,3370.81,0.3032031062604941,4.635247327896427,0.009268640927607333,Long,Closed,134,LONG
135,0,0.14601609681451283,2025-07-17 06:20:00+00:00,3424.964856,0.30006,2025-07-17 07:40:00+00:00,3459.66,0.30309962970317844,4.46288987559425,0.008923994952198061,Long,Closed,135,LONG
136,0,0.14112852009811255,2025-07-18 01:05:00+00:00,3543.5785739999997,0.30005999999999994,2025-07-18 01:10:00+00:00,3575.27,0.3027435384307073,3.869760512748185,0.007737973430810209,Long,Closed,136,LONG
137,0,0.13956266642847973,2025-07-18 01:15:00+00:00,3583.336524,0.30006,2025-07-18 01:55:00+00:00,3614.89,0.3027022123473882,3.800925033299675,0.00760033000059923,Long,Closed,137,LONG
138,0,0.1374543995029649,2025-07-18 12:55:00+00:00,3638.297514,0.30006,2025-07-18 13:20:00+00:00,3615.1,0.298146839785901,-3.786807196617515,-0.007572099973240382,Long,Closed,138,LONG
139,0,0.13841941636837282,2025-07-20 01:05:00+00:00,3612.932442,0.30005999999999994,2025-07-20 03:30:00+00:00,3653.81,0.30345494863255457,5.054732772291796,0.010107444055772439,Long,Closed,139,LONG
140,0,0.13701933616872014,2025-07-20 06:20:00+00:00,3649.849824,0.30006,2025-07-20 07:45:00+00:00,3687.71,0.3031725457096506,4.584343637041294,0.009166853903301927,Long,Closed,140,LONG
141,0,0.13295467840922387,2025-07-20 11:45:00+00:00,3761.432136,0.30006,2025-07-20 12:15:00+00:00,3732.6,0.29775997957816136,-4.431187349309198,-0.008860602578102774,Long,Closed,141,LONG
142,0,0.13202540168728463,2025-07-20 15:50:00+00:00,3787.90743,0.30006,2025-07-20 17:40:00+00:00,3758.89,0.2977613772889904,-4.4288592289716995,-0.0088559472684897,Long,Closed,142,LONG
143,0,0.1325191357632042,2025-07-20 19:30:00+00:00,3773.7946079999997,0.30005999999999994,2025-07-20 19:55:00+00:00,3749.93,0.2981624896635074,-3.7607397171511336,-0.007519975439214425,Long,Closed,143,LONG
144,0,0.13250438589517313,2025-07-22 00:20:00+00:00,3774.214692,0.30006,2025-07-22 00:35:00+00:00,3752.4,0.2983256745798286,-3.4889280415321604,-0.0069764607909061395,Long,Closed,144,LONG
145,0,0.13297589412991212,2025-07-23 00:20:00+00:00,3760.832016,0.30005999999999994,2025-07-23 00:25:00+00:00,3733.59,0.29788648113869914,-4.220477916640043,-0.00843926797968415,Long,Closed,145,LONG
146,0,0.13367732966166268,2025-07-23 01:30:00+00:00,3741.09807,0.30006,2025-07-23 05:15:00+00:00,3720.01,0.2983686018688091,-3.4174254871870087,-0.006833484277518513,Long,Closed,146,LONG
147,0,0.13712793762324374,2025-07-24 14:25:00+00:00,3646.959246,0.30006,2025-07-24 14:35:00+00:00,3692.87,0.30383738820644884,5.691749622541649,0.011381223000483201,Long,Closed,147,LONG
148,0,0.13471823680771666,2025-07-24 14:45:00+00:00,3712.19229,0.30006,2025-07-24 15:05:00+00:00,3752.39,0.30330921876894473,4.811995396138956,0.009622066379002111,Long,Closed,148,LONG
149,0,0.1354297864272268,2025-07-25 20:40:00+00:00,3692.68839,0.30005999999999994,2025-07-25 21:20:00+00:00,3725.44,0.3027213261284687,3.8327622213194092,0.007663991644309957,Long,Closed,149,LONG
150,0,0.13291509383805625,2025-07-26 08:25:00+00:00,3762.55236,0.30006,2025-07-26 11:40:00+00:00,3741.4,0.2983731192514222,-3.409901033547795,-0.006818438379419705,Long,Closed,150,LONG
151,0,0.13265308829654862,2025-07-26 22:15:00+00:00,3769.983846,0.30005999999999994,2025-07-26 22:25:00+00:00,3747.32,0.29825614250125354,-3.604745307078608,-0.007208049004356345,Long,Closed,151,LONG
152,0,0.13184089440862767,2025-07-27 05:10:00+00:00,3793.2084899999995,0.30005999999999994,2025-07-27 06:45:00+00:00,3772.23,0.2984005062690345,-3.3642833912114294,-0.006727221338155228,Long,Closed,152,LONG
153,0,0.13191115519875055,2025-07-27 10:15:00+00:00,3791.1880859999997,0.30005999999999994,2025-07-27 10:45:00+00:00,3835.14,0.30353864864936164,5.194149100286799,0.010386220956382322,Long,Closed,153,LONG
154,0,0.12987991303241023,2025-07-27 16:35:00+00:00,3850.479942,0.30005999999999994,2025-07-27 16:50:00+00:00,3823.64,0.297968418400347,-4.083997751155309,-0.008166362229864645,Long,Closed,154,LONG
155,0,0.12968251127589436,2025-07-27 22:10:00+00:00,3856.3411140000003,0.30006000000000005,2025-07-28 02:30:00+00:00,3900.7,0.3035115430403286,5.149000190840712,0.010295941193442733,Long,Closed,155,LONG
156,0,0.1275145876688293,2025-07-28 05:10:00+00:00,3921.904224,0.30005999999999994,2025-07-28 07:05:00+00:00,3887.91,0.29745914432611087,-4.932278600807945,-0.009862584684678955,Long,Closed,156,LONG
157,0,0.13125047578297472,2025-07-30 01:45:00+00:00,3810.271902,0.30006,2025-07-30 02:00:00+00:00,3785.81,0.29813361823436607,-3.808829894290871,-0.007616136561269487,Long,Closed,157,LONG
158,0,0.13071211962773188,2025-07-31 00:25:00+00:00,3825.9650399999996,0.30005999999999994,2025-07-31 02:40:00+00:00,3861.54,0.30285004705636304,4.047168380215445,0.008092718216787533,Long,Closed,158,LONG
159,0,0.14494854326714016,2025-08-03 07:10:00+00:00,3450.1899,0.30005999999999994,2025-08-03 10:45:00+00:00,3484.86,0.3030752282939556,4.422245261632122,0.008842721978868472,Long,Closed,159,LONG
160,0,0.1421949207974291,2025-08-03 11:10:00+00:00,3517.00326,0.30005999999999994,2025-08-03 11:25:00+00:00,3498.29,0.2984634416858629,-3.259453965247523,-0.006517604409613124,Long,Closed,160,LONG
161,0,0.14353339017255584,2025-08-03 16:30:00+00:00,3484.206702,0.30005999999999994,2025-08-03 23:15:00+00:00,3520.82,0.30321313847240283,4.651957648865718,0.009302054886754086,Long,Closed,161,LONG
162,0,0.1416157793966035,2025-08-04 00:40:00+00:00,3531.3861359999996,0.30005999999999994,2025-08-04 02:50:00+00:00,3568.49,0.30321269557139136,4.651219923414246,0.009300579730882316,Long,Closed,162,LONG
163,0,0.1399972000559989,2025-08-04 10:20:00+00:00,3572.2143,0.30006,2025-08-04 11:15:00+00:00,3552.55,0.2984082318353633,-3.3514151728965316,-0.006701490047783506,Long,Closed,163,LONG
164,0,0.13863818483797355,2025-08-04 13:40:00+00:00,3607.231302,0.30006,2025-08-04 14:00:00+00:00,3641.0,0.302868978597037,4.078702016464615,0.008155772878353559,Long,Closed,164,LONG
165,0,0.13456342243226077,2025-08-04 17:05:00+00:00,3716.463144,0.30005999999999994,2025-08-04 17:25:00+00:00,3694.99,0.2983263001517875,-3.4878860471725375,-0.006974377218901295,Long,Closed,165,LONG
166,0,0.13577695647805435,2025-08-04 20:05:00+00:00,3683.246502,0.30005999999999994,2025-08-04 21:15:00+00:00,3720.58,0.3031014172398716,4.465867315879652,0.008929948642030899,Long,Closed,166,LONG
167,0,0.13667774667599722,2025-08-06 05:35:00+00:00,3658.9716479999997,0.30006,2025-08-06 05:50:00+00:00,3635.36,0.2981236878936319,-3.825370531840386,-0.007649211221436484,Long,Closed,167,LONG
168,0,0.13835583460390108,2025-08-06 14:00:00+00:00,3614.5927739999997,0.30005999999999994,2025-08-06 14:20:00+00:00,3592.12,0.29819445635841907,-3.7074938589932604,-0.007413505016983125,Long,Closed,168,LONG
169,0,0.13598004900720964,2025-08-06 17:45:00+00:00,3677.745402,0.30005999999999994,2025-08-06 21:35:00+00:00,3657.08,0.2983739505739717,-3.408516327287666,-0.006815669520671199,Long,Closed,169,LONG
170,0,0.1348948764228037,2025-08-07 01:25:00+00:00,3707.331318,0.30005999999999994,2025-08-07 01:50:00+00:00,3682.81,0.2980753199031994,-3.905935481237484,-0.00781030890069483,Long,Closed,170,LONG
171,0,0.1345362669414794,2025-08-07 08:00:00+00:00,3717.2132939999997,0.30005999999999994,2025-08-07 10:00:00+00:00,3771.8,0.3044663349899232,6.739365314882168,0.0134760354226798,Long,Closed,171,LONG
172,0,0.13171551556087102,2025-08-07 10:10:00+00:00,3796.819212,0.30006,2025-08-07 11:45:00+00:00,3831.38,0.30279131520576597,3.94934069440423,0.007897101968414777,Long,Closed,172,LONG
173,0,0.12946626238668466,2025-08-07 13:35:00+00:00,3862.7824020000003,0.30006,2025-08-07 14:05:00+00:00,3834.41,0.2978560386948765,-4.271184880567404,-0.008540661628809045,Long,Closed,173,LONG
174,0,0.13017341702616225,2025-08-07 19:25:00+00:00,3841.798206,0.30005999999999994,2025-08-07 21:45:00+00:00,3875.95,0.3027273934335321,3.8428683291200354,0.007684199818276416,Long,Closed,174,LONG
175,0,0.12802392511112476,2025-08-07 22:45:00+00:00,3906.301104,0.30005999999999994,2025-08-08 00:15:00+00:00,3882.99,0.29826937258034775,-3.582708405334027,-0.007163984013865281,Long,Closed,175,LONG
176,0,0.12724977604039417,2025-08-08 00:35:00+00:00,3930.065856,0.30006,2025-08-08 00:45:00+00:00,3902.66,0.2979675665770828,-4.0854166047724005,-0.008169199369670867,Long,Closed,176,LONG
177,0,0.12805146644539372,2025-08-08 13:15:00+00:00,3905.460936,0.30005999999999994,2025-08-08 13:45:00+00:00,3988.87,0.30646839177602253,10.07412456826164,0.02014422029246479,Long,Closed,177,LONG
178,0,0.1242797985673025,2025-08-08 17:30:00+00:00,4023.9846359999997,0.30006,2025-08-08 19:55:00+00:00,4060.99,0.3028194115102978,3.9961397723193843,0.007990681408357098,Long,Closed,178,LONG
179,0,0.12183146809355683,2025-08-09 05:00:00+00:00,4104.8508059999995,0.30005999999999994,2025-08-09 05:05:00+00:00,4167.99,0.3046754044195583,7.087605294844364,0.014172376114465837,Long,Closed,179,LONG
180,0,0.11966073787597405,2025-08-09 08:05:00+00:00,4179.315696,0.30005999999999994,2025-08-09 09:45:00+00:00,4220.25,0.30299893741264766,4.295170083666839,0.00858862244284511,Long,Closed,180,LONG
181,0,0.11947317110469673,2025-08-09 13:15:00+00:00,4185.8770079999995,0.30005999999999994,2025-08-09 17:35:00+00:00,4227.77,0.30306305316078225,4.401965548143057,0.008802170662153684,Long,Closed,181,LONG
182,0,0.11571074165956974,2025-08-09 22:20:00+00:00,4321.984224,0.30005999999999994,2025-08-09 22:30:00+00:00,4291.32,0.2979310919391268,-4.146171193394343,-0.0082906842499387,Long,Closed,182,LONG
183,0,0.11627906976744186,2025-08-10 00:45:00+00:00,4300.86,0.30005999999999994,2025-08-10 02:20:00+00:00,4274.34,0.29820976744186045,-3.681990697674377,-0.00736250889357004,Long,Closed,183,LONG
184,0,0.11463761902250796,2025-08-11 16:00:00+00:00,4362.442314,0.30006,2025-08-11 16:40:00+00:00,4315.32,0.29681880607212535,-5.998868685863143,-0.011995338304065472,Long,Closed,184,LONG
185,0,0.118048144755357,2025-08-12 00:00:00+00:00,4236.407112,0.30005999999999994,2025-08-12 00:55:00+00:00,4274.33,0.302746035943299,3.873920536221906,0.007746291814080997,Long,Closed,185,LONG
186,0,0.11577611677642241,2025-08-12 07:35:00+00:00,4319.5437360000005,0.30006,2025-08-12 09:20:00+00:00,4295.41,0.29838353385756755,-3.3925537712449962,-0.006783750792331526,Long,Closed,186,LONG
187,0,0.1141552511415525,2025-08-12 12:35:00+00:00,4380.876,0.30006,2025-08-12 13:20:00+00:00,4420.72,0.3027890410958904,3.9455527853881054,0.007889527665243161,Long,Closed,187,LONG
188,0,0.1123721766490617,2025-08-12 15:30:00+00:00,4450.3899,0.30006,2025-08-12 17:15:00+00:00,4496.04,0.30313788066074837,4.526603220586575,0.009051396161940763,Long,Closed,188,LONG
189,0,0.10817874590543448,2025-08-13 00:30:00+00:00,4622.904396,0.30006000000000005,2025-08-13 01:05:00+00:00,4592.28,0.29807225474796517,-3.911041008139377,-0.007820517912696215,Long,Closed,189,LONG
190,0,0.10766673270226272,2025-08-13 09:20:00+00:00,4644.888792,0.30005999999999994,2025-08-13 09:50:00+00:00,4697.27,0.3034438281122146,5.036209692245487,0.010070405303430289,Long,Closed,190,LONG
191,0,0.10621574542210138,2025-08-13 12:25:00+00:00,4708.341479999999,0.30005999999999994,2025-08-13 13:40:00+00:00,4680.18,0.2982652844457662,-3.5895178748352827,-0.007177600229624641,Long,Closed,191,LONG
192,0,0.10590370811243584,2025-08-13 19:10:00+00:00,4722.214254,0.30005999999999994,2025-08-13 21:15:00+00:00,4768.99,0.3030322349706752,4.350632716154748,0.008699525527204056,Long,Closed,192,LONG
193,0,0.10469121326647055,2025-08-13 22:45:00+00:00,4776.9051899999995,0.30005999999999994,2025-08-13 22:55:00+00:00,4734.31,0.29738439472775047,-5.056786515143534,-0.01011155072014304,Long,Closed,193,LONG
194,0,0.10862882183352415,2025-08-15 01:35:00+00:00,4603.750566,0.30005999999999994,2025-08-15 03:30:00+00:00,4646.0,0.30281370374313193,3.9866325348101377,0.00797167073547318,Long,Closed,194,LONG
195,0,0.10778719358795542,2025-08-15 06:00:00+00:00,4639.697754000001,0.30006000000000005,2025-08-15 12:20:00+00:00,4612.39,0.2982939442998898,-3.5417801111502056,-0.007082143793541702,Long,Closed,195,LONG
196,0,0.11728251716429638,2025-08-19 08:50:00+00:00,4264.062642,0.30005999999999994,2025-08-19 11:20:00+00:00,4304.57,0.30291048294594913,4.147834426969354,0.008294010051928322,Long,Closed,196,LONG
197,0,0.11896689151409162,2025-08-20 07:10:00+00:00,4203.690570000001,0.30006,2025-08-20 11:35:00+00:00,4181.45,0.298472465112959,-3.244423943514568,-0.006487550376953745,Long,Closed,197,LONG
198,0,0.11913810727671731,2025-08-20 14:30:00+00:00,4197.649362,0.30005999999999994,2025-08-20 15:00:00+00:00,4239.01,0.30301657687624645,4.324551550201279,0.008647373625677423,Long,Closed,198,LONG
199,0,0.117096018735363,2025-08-20 15:05:00+00:00,4270.854,0.30006000000000005,2025-08-20 16:15:00+00:00,4322.34,0.3036772833723653,5.425068337236499,0.010847967081056785,Long,Closed,199,LONG
200,0,0.11498640860650271,2025-08-20 17:40:00+00:00,4349.209668,0.30006,2025-08-20 18:00:00+00:00,4303.39,0.2968988165598826,-5.865597883422189,-0.011728849996845009,Long,Closed,200,LONG
201,0,0.1156021252294702,2025-08-21 14:15:00+00:00,4326.045036,0.30006,2025-08-21 14:30:00+00:00,4294.05,0.2978407835049639,-4.296594941898401,-0.008591471589478905,Long,Closed,201,LONG
202,0,0.11798407686898577,2025-08-22 00:05:00+00:00,4238.707571999999,0.30005999999999994,2025-08-22 02:10:00+00:00,4280.57,0.3030234599538446,4.336016463120578,0.008670298866467863,Long,Closed,202,LONG
203,0,0.11617991156385131,2025-08-22 06:10:00+00:00,4304.530734,0.30005999999999994,2025-08-22 07:50:00+00:00,4344.51,0.3028468725529606,4.041880715714758,0.00808214500242903,Long,Closed,203,LONG
204,0,0.11282326686538605,2025-08-22 14:00:00+00:00,4432.596342,0.30005999999999994,2025-08-22 14:05:00+00:00,4488.45,0.30384095529716515,5.697691206644874,0.011393103792531244,Long,Closed,204,LONG
205,0,0.10879119922714732,2025-08-22 14:10:00+00:00,4596.879192,0.30006,2025-08-22 14:20:00+00:00,4568.85,0.2982304023533712,-3.647619813401321,-0.007293780870628516,Long,Closed,205,LONG
206,0,0.10562517428153756,2025-08-22 16:05:00+00:00,4734.666744,0.30005999999999994,2025-08-22 17:10:00+00:00,4812.04,0.30496353818983796,7.567540111540184,0.015132053812317907,Long,Closed,206,LONG
207,0,0.10441094477287487,2025-08-24 00:20:00+00:00,4789.7277540000005,0.30006,2025-08-24 03:10:00+00:00,4759.64,0.2981751055072597,-3.7397259267411043,-0.007477956262229762,Long,Closed,207,LONG
208,0,0.10410160316468874,2025-08-24 15:00:00+00:00,4803.9606,0.30006,2025-08-24 17:10:00+00:00,4872.17,0.3043204247345409,6.496327466166963,0.012990056920949735,Long,Closed,208,LONG
209,0,0.10142214126481523,2025-08-24 17:40:00+00:00,4930.875978,0.30005999999999994,2025-08-24 17:45:00+00:00,4903.33,0.29838373675680385,-3.392215808750291,-0.006783075002500082,Long,Closed,209,LONG
210,0,0.10785136356478954,2025-08-27 05:20:00+00:00,4636.937202,0.30005999999999994,2025-08-27 06:00:00+00:00,4606.02,0.29805932256401513,-3.9325817158720167,-0.007863590713601314,Long,Closed,210,LONG
211,0,0.108770845932623,2025-08-28 07:55:00+00:00,4597.739364,0.30006,2025-08-28 13:45:00+00:00,4572.31,0.29840041593971484,-3.364433849748255,-0.006727522195057498,Long,Closed,211,LONG
212,0,0.11086695743374037,2025-08-29 00:25:00+00:00,4510.811982,0.30006,2025-08-29 00:40:00+00:00,4485.0,0.29834298245419527,-3.4600988921286904,-0.00691881402145309,Long,Closed,212,LONG
213,0,0.11445995504012965,2025-08-30 05:05:00+00:00,4369.213668,0.30006,2025-08-30 07:40:00+00:00,4408.9,0.3027854974658565,3.9396502789616723,0.00787772501292076,Long,Closed,213,LONG
214,0,0.11425985891192622,2025-08-30 15:20:00+00:00,4376.8651979999995,0.30005999999999994,2025-08-30 18:20:00+00:00,4348.36,0.29810580005895804,-3.8551657017954497,-0.007708789645661768,Long,Closed,214,LONG
215,0,0.1131836291198841,2025-08-31 00:40:00+00:00,4418.483520000001,0.30006000000000005,2025-08-31 00:55:00+00:00,4467.37,0.30337988953277795,4.929709331763748,0.009857447174092676,Long,Closed,215,LONG
216,0,0.11178280154528544,2025-08-31 08:40:00+00:00,4473.854592,0.30005999999999994,2025-08-31 11:00:00+00:00,4448.14,0.2983353305193876,-3.4728444648733254,-0.0069443000697327045,Long,Closed,216,LONG
217,0,0.11175931513891683,2025-08-31 11:25:00+00:00,4474.794779999999,0.30005999999999994,2025-08-31 22:40:00+00:00,4442.5,0.2978944545027828,-4.207196949864694,-0.008412711357457898,Long,Closed,217,LONG
218,0,0.11335272420602084,2025-09-02 06:35:00+00:00,4411.892202,0.30005999999999994,2025-09-02 07:35:00+00:00,4388.34,0.29845817624534965,-3.268224433995826,-0.006535141839623728,Long,Closed,218,LONG
219,0,0.11182505194273662,2025-09-03 16:15:00+00:00,4472.164254,0.30005999999999994,2025-09-03 23:40:00+00:00,4448.4,0.29846553663724174,-3.2559644745676497,-0.006510626823770546,Long,Closed,219,LONG
220,0,0.11169615072725363,2025-09-04 00:50:00+00:00,4477.325286,0.30005999999999994,2025-09-04 02:20:00+00:00,4451.59,0.29833528056956093,-3.472927664634552,-0.006944466435981908,Long,Closed,220,LONG
221,0,0.11492139376666359,2025-09-05 07:00:00+00:00,4351.67016,0.30005999999999994,2025-09-05 07:40:00+00:00,4398.46,0.30328629217615144,4.773807334743058,0.009545705528380442,Long,Closed,221,LONG
222,0,0.11298796678153776,2025-09-05 07:50:00+00:00,4426.13505,0.30005999999999994,2025-09-05 08:05:00+00:00,4402.16,0.2984346647082085,-3.3073868176939056,-0.0066134509451987716,Long,Closed,222,LONG
223,0,0.11274567282107713,2025-09-05 12:15:00+00:00,4435.646952,0.30006,2025-09-05 14:10:00+00:00,4401.63,0.2977588415156626,-4.43308298207795,-0.008864393085538793,Long,Closed,223,LONG
224,0,0.11581285569023303,2025-09-06 00:20:00+00:00,4318.173462000001,0.30006,2025-09-06 05:45:00+00:00,4291.12,0.2981801167856836,-3.7313788073129732,-0.007461265361553635,Long,Closed,224,LONG
225,0,0.11664963581983696,2025-09-07 00:45:00+00:00,4287.197268,0.30005999999999994,2025-09-07 23:15:00+00:00,4328.74,0.3029675667352566,4.242916992025805,0.008484137156620285,Long,Closed,225,LONG
226,0,0.11540015002019503,2025-09-08 10:25:00+00:00,4333.61655,0.30006,2025-09-08 11:25:00+00:00,4304.36,0.29803427384455594,-3.974304532917945,-0.007947019661903509,Long,Closed,226,LONG
227,0,0.11470731282060694,2025-09-08 13:10:00+00:00,4359.791784,0.30005999999999994,2025-09-08 13:35:00+00:00,4324.45,0.29762762335624415,-4.651648696282558,-0.009301437105144087,Long,Closed,227,LONG
228,0,0.11513866149003245,2025-09-09 06:10:00+00:00,4343.458518,0.30006000000000005,2025-09-09 14:00:00+00:00,4319.68,0.298417303959158,-3.3363040386958582,-0.00667127382262719,Long,Closed,228,LONG
229,0,0.1163369677002043,2025-09-09 19:30:00+00:00,4298.719572,0.30006,2025-09-10 12:15:00+00:00,4336.73,0.3027132107607041,3.819244723746221,0.007636962055081425,Long,Closed,229,LONG
230,0,0.11388924953817911,2025-09-10 13:05:00+00:00,4391.108045999999,0.30006,2025-09-10 13:30:00+00:00,4366.35,0.298368194832617,-3.418103473804219,-0.006834839979612515,Long,Closed,230,LONG
231,0,0.11284058108385636,2025-09-10 13:45:00+00:00,4431.916206,0.30006,2025-09-10 14:50:00+00:00,4404.45,0.29820041841287465,-3.6975630636217405,-0.007393647397763927,Long,Closed,231,LONG
232,0,0.11584424972313223,2025-09-10 19:50:00+00:00,4317.0032280000005,0.30006,2025-09-11 00:50:00+00:00,4357.87,0.3029005083245677,4.131220032621659,0.008260787907661785,Long,Closed,232,LONG
233,0,0.11452943291896586,2025-09-11 01:05:00+00:00,4366.5631379999995,0.30006,2025-09-11 04:15:00+00:00,4411.8,0.3031685712911361,4.577723580602427,0.00915361643791727,Long,Closed,233,LONG
234,0,0.11316672174113791,2025-09-11 05:35:00+00:00,4419.143652,0.30005999999999994,2025-09-11 12:25:00+00:00,4473.0,0.30371684780886593,5.49096950030107,0.010979743051991741,Long,Closed,234,LONG
235,0,0.11260018601550731,2025-09-11 17:35:00+00:00,4441.378098,0.30006000000000005,2025-09-11 18:20:00+00:00,4415.4,0.29830491679972254,-3.52350358392887,-0.007045598048248089,Long,Closed,235,LONG
236,0,0.11287675438695506,2025-09-11 21:50:00+00:00,4430.495921999999,0.30005999999999994,2025-09-12 00:30:00+00:00,4471.02,0.3028045358394983,3.971361863324435,0.007941135499548961,Long,Closed,236,LONG
237,0,0.1109099943214083,2025-09-12 00:40:00+00:00,4509.061632,0.30006,2025-09-12 05:55:00+00:00,4558.41,0.3033439363287904,4.869823278321972,0.009737699016840575,Long,Closed,237,LONG
238,0,0.1103940404881183,2025-09-12 12:50:00+00:00,4530.135845999999,0.30005999999999994,2025-09-12 16:55:00+00:00,4575.8,0.303084630279319,4.437905835252463,0.008874036863132302,Long,Closed,238,LONG
239,0,0.10845986984815618,2025-09-12 17:35:00+00:00,4610.922,0.30005999999999994,2025-09-12 19:50:00+00:00,4657.67,0.30310216919739696,4.467119826464277,0.008932453162296095,Long,Closed,239,LONG
240,0,0.1066029891478157,2025-09-12 22:15:00+00:00,4691.23806,0.30005999999999994,2025-09-13 03:35:00+00:00,4736.51,0.3029556744771123,4.223108454043463,0.00844452800248643,Long,Closed,240,LONG
241,0,0.10570265842185932,2025-09-13 08:55:00+00:00,4731.19605,0.30005999999999994,2025-09-13 13:50:00+00:00,4673.86,0.29642365625495476,-6.657056564663586,-0.013311450839159342,Long,Closed,241,LONG
242,0,0.10726161106939826,2025-09-15 05:15:00+00:00,4662.4322999999995,0.30005999999999994,2025-09-15 06:45:00+00:00,4631.58,0.2980744395580821,-3.9074018427543975,-0.007813241037301336,Long,Closed,242,LONG
243,0,0.11119512520571097,2025-09-16 20:35:00+00:00,4497.49932,0.30005999999999994,2025-09-17 02:40:00+00:00,4537.79,0.30274807632433387,3.8773191308988997,0.007753087644268947,Long,Closed,243,LONG
244,0,0.11029006286533584,2025-09-17 06:35:00+00:00,4534.4067,0.30005999999999994,2025-09-17 08:30:00+00:00,4503.71,0.298028675416345,-3.983629648174637,-0.007965666163116652,Long,Closed,244,LONG
245,0,0.10956478675405554,2025-09-17 22:25:00+00:00,4564.422702,0.30005999999999994,2025-09-17 23:00:00+00:00,4609.0,0.30299046128966517,4.281051688152349,0.00856039129804509,Long,Closed,245,LONG
246,0,0.10810436828131352,2025-09-18 16:35:00+00:00,4626.085032,0.30006,2025-09-18 17:30:00+00:00,4600.6,0.29840697402900657,-3.3535102590180355,-0.006705679382159639,Long,Closed,246,LONG
247,0,0.10844128663417765,2025-09-19 00:35:00+00:00,4611.712158,0.30006,2025-09-19 03:25:00+00:00,4577.28,0.2978196794909332,-4.331747194602276,-0.008661762036797192,Long,Closed,247,LONG
248,0,0.11152698283822787,2025-09-20 07:55:00+00:00,4484.116644,0.30005999999999994,2025-09-20 09:30:00+00:00,4457.77,0.29829698297206025,-3.53671869620484,-0.007072022987812119,Long,Closed,248,LONG
249,0,0.11098779134295228,2025-09-20 15:15:00+00:00,4505.901,0.30006,2025-09-20 17:10:00+00:00,4481.85,0.2984583795782464,-3.2678857491675277,-0.006534464605413973,Long,Closed,249,LONG
250,0,0.11152200775300998,2025-09-20 18:40:00+00:00,4484.316684,0.30006,2025-09-21 09:20:00+00:00,4460.34,0.2984556432366363,-3.2724435821761073,-0.006543578448662482,Long,Closed,250,LONG
251,0,0.1117653107299169,2025-09-21 21:50:00+00:00,4474.554732,0.30005999999999994,2025-09-21 23:05:00+00:00,4447.29,0.2982316492536312,-3.6455428932015,-0.0072896278608308345,Long,Closed,251,LONG
252,0,0.11875892176399752,2025-09-23 00:15:00+00:00,4211.052042,0.30006,2025-09-23 01:00:00+00:00,4185.26,0.29822217894119296,-3.661317276952903,-0.007321170319841838,Long,Closed,252,LONG
253,0,0.119048469393829,2025-09-23 06:20:00+00:00,4200.809994,0.30006,2025-09-23 14:30:00+00:00,4172.98,0.2980721290866363,-3.9112503180261773,-0.007820936448762602,Long,Closed,253,LONG
254,0,0.11988280257220542,2025-09-24 00:10:00+00:00,4171.574148,0.30005999999999994,2025-09-24 03:20:00+00:00,4147.88,0.29835568747991964,-3.438936554280465,-0.006876497808999131,Long,Closed,254,LONG
